0,0.987
0.987,0.987
1.996,1.009
3.978,1.982
4.96,0.982
5.953,0.993
6.909,0.956
7.843,0.934
8.777,0.934
9.694,0.917
10.598,0.904
11.52,0.922
12.491,0.971
13.582,1.091
14.706,1.124
15.886,1.18
17.111,1.225
18.263,1.152
19.324,1.061
20.392,1.068
21.341,0.949
22.234,0.893
23.173,0.939
24.221,1.048
25.379,1.158
26.611,1.232
27.838,1.227
29.013,1.175
30.102,1.089
31.157,1.055
32.123,0.966
33.033,0.91
33.932,0.899
34.854,0.922
35.77,0.916
36.736,0.966
37.753,1.017
38.815,1.062
39.842,1.027
40.832,0.99
41.77,0.938
42.673,0.903
43.589,0.916
44.548,0.959
45.581,1.033
46.695,1.114
47.849,1.154
49.05,1.201
50.229,1.179
51.38,1.151
52.524,1.144
53.617,1.093
54.649,1.032
55.667,1.018
56.732,1.065
57.829,1.097
58.903,1.074
60.126,1.223
61.352,1.226
62.594,1.242
63.791,1.197
65.01,1.219
66.213,1.203
67.373,1.16
68.517,1.144
69.678,1.161
70.838,1.16
71.959,1.121
73.121,1.162
74.291,1.17
75.4,1.109
76.492,1.092
77.562,1.07
78.609,1.047
79.656,1.047
80.677,1.021
81.682,1.005
82.691,1.009
83.689,0.998
84.777,1.088
85.942,1.165
86.991,1.049
88.091,1.1
89.209,1.118
90.36,1.151
91.372,1.012
92.371,0.999
93.37,0.999
94.383,1.013
95.401,1.018
96.492,1.091
97.628,1.136
98.752,1.124
99.759,1.007
100.712,0.953
101.632,0.92
102.538,0.906
103.476,0.938
104.43,0.954
105.448,1.018
106.529,1.081
107.673,1.144
108.832,1.159
110,1.168
111.136,1.136
112.219,1.083
113.322,1.103
114.415,1.093
115.453,1.038
116.477,1.024
117.501,1.024
118.46,0.959
119.405,0.945
120.46,1.055
121.563,1.103
122.661,1.098
123.8,1.139
124.988,1.188
126.158,1.17
127.309,1.151
128.397,1.088
129.432,1.035
130.434,1.002
131.412,0.978
132.408,0.996
133.397,0.989
134.338,0.941
135.282,0.944
136.225,0.943
137.154,0.929
138.071,0.917
139.046,0.975
140.027,0.981
140.978,0.951
141.98,1.002
142.982,1.002
144.139,1.157
145.31,1.171
146.458,1.148
147.497,1.039
148.497,1
149.444,0.947
150.343,0.899
151.215,0.872
152.102,0.887
153.028,0.926
153.984,0.956
155.016,1.032
156.024,1.008
157.098,1.074
158.188,1.09
159.206,1.018
160.24,1.034
161.283,1.043
162.247,0.964
163.24,0.993
164.242,1.002
165.229,0.987
166.247,1.018
167.3,1.053
168.357,1.057
169.346,0.989
170.345,0.999
171.327,0.982
172.257,0.93
173.211,0.954
174.14,0.929
175.066,0.926
176.052,0.986
176.993,0.941
177.93,0.937
178.946,1.016
180.054,1.108
181.265,1.211
182.371,1.106
183.532,1.161
184.698,1.166
185.793,1.095
186.867,1.074
187.899,1.032
188.911,1.012
189.876,0.965
190.886,1.01
191.91,1.024
192.933,1.023
193.888,0.955
194.828,0.94
195.779,0.951
196.706,0.927
197.639,0.933
198.614,0.975
199.652,1.038
200.678,1.026
201.727,1.049
202.77,1.043
203.743,0.973
204.723,0.98
205.683,0.96
206.582,0.899
207.465,0.883
208.338,0.873
209.193,0.855
210.039,0.846
210.911,0.872
211.833,0.922
212.753,0.92
213.732,0.979
214.854,1.122
216.039,1.185
217.234,1.195
218.425,1.191
219.579,1.154
220.635,1.056
221.675,1.04
222.737,1.062
223.853,1.116
224.963,1.11
226.061,1.098
227.18,1.119
228.289,1.109
229.462,1.173
230.621,1.159
231.727,1.106
232.822,1.095
233.884,1.062
234.96,1.076
236.063,1.103
237.137,1.074
238.244,1.107
239.296,1.052
240.39,1.094
241.506,1.116
242.637,1.131
243.728,1.091
244.785,1.057
245.87,1.085
246.956,1.086
247.998,1.042
249.055,1.057
250.131,1.076
251.143,1.012
252.223,1.08
253.408,1.185
254.582,1.174
255.765,1.183
256.938,1.173
258.038,1.1
259.126,1.088
260.311,1.185
261.515,1.204
262.735,1.22
263.985,1.25
265.224,1.239
266.462,1.238
267.601,1.139
268.78,1.179
269.957,1.177
271.161,1.204
272.341,1.18
273.584,1.243
274.81,1.226
275.964,1.154
277.195,1.231
278.435,1.24
279.69,1.255
280.981,1.291
282.277,1.296
283.573,1.296
284.897,1.324
286.183,1.286
287.486,1.303
288.785,1.299
289.995,1.21
291.236,1.241
292.469,1.233
293.655,1.186
294.929,1.274
296.203,1.274
297.414,1.211
298.693,1.279
299.981,1.288
301.277,1.296
302.599,1.322
303.859,1.26
305.126,1.267
306.377,1.251
307.582,1.205
308.853,1.271
310.097,1.244
311.36,1.263
312.653,1.293
313.885,1.232
315.145,1.26
316.41,1.265
317.639,1.229
318.875,1.236
320.124,1.249
321.353,1.229
322.6,1.247
323.865,1.265
325.086,1.221
326.345,1.259
327.575,1.23
328.792,1.217
329.949,1.157
331.107,1.158
332.251,1.144
333.355,1.104
334.52,1.165
335.706,1.186
336.908,1.202
338.068,1.16
339.252,1.184
340.455,1.203
341.627,1.172
342.807,1.18
343.976,1.169
345.156,1.18
346.357,1.201
347.577,1.22
348.76,1.183
349.921,1.161
351.04,1.119
352.159,1.119
353.253,1.094
354.344,1.091
355.452,1.108
356.554,1.102
357.7,1.146
358.846,1.146
359.987,1.141
361.111,1.124
362.181,1.07
363.246,1.065
364.324,1.078
365.406,1.082
366.566,1.16
367.597,1.031
368.622,1.025
369.64,1.018
370.621,0.981
371.688,1.067
372.82,1.132
373.998,1.178
375.135,1.137
376.177,1.042
377.165,0.988
378.152,0.987
379.163,1.011
380.092,0.929
381.026,0.934
381.959,0.933
382.86,0.901
383.771,0.911
384.649,0.878
385.526,0.877
386.41,0.884
387.289,0.879
388.152,0.863
388.98,0.828
389.855,0.875
390.745,0.89
391.696,0.951
392.735,1.039
393.757,1.022
394.827,1.07
395.947,1.12
397.027,1.08
398.035,1.008
399.004,0.969
399.997,0.993
401.003,1.006
402.037,1.034
403.162,1.125
404.431,1.269
405.661,1.23
406.865,1.204
408.044,1.179
409.211,1.167
410.42,1.209
411.614,1.194
412.858,1.244
414.093,1.235
415.304,1.211
416.474,1.17
417.671,1.197
418.878,1.207
420.071,1.193
421.196,1.125
422.317,1.121
423.414,1.097
424.506,1.092
425.544,1.038
426.615,1.071
427.768,1.153
428.954,1.186
430.077,1.123
431.214,1.137
432.438,1.224
433.601,1.163
434.823,1.222
435.998,1.175
437.209,1.211
438.466,1.257
439.746,1.28
441.032,1.286
442.225,1.193
443.432,1.207
444.644,1.212
445.864,1.22
447.03,1.166
448.193,1.163
449.412,1.219
450.624,1.212
451.841,1.217
453.037,1.196
454.171,1.134
455.27,1.099
456.297,1.027
457.271,0.974
458.249,0.978
459.264,1.015
460.261,0.997
461.333,1.072
462.462,1.129
463.484,1.022
464.516,1.032
465.542,1.026
466.571,1.029
467.712,1.141
468.923,1.211
470.078,1.155
471.276,1.198
472.414,1.138
473.587,1.173
474.742,1.155
475.901,1.159
477.08,1.179
478.26,1.18
479.379,1.119
480.54,1.161
481.722,1.182
482.896,1.174
484.039,1.143
485.159,1.12
486.254,1.095
487.312,1.058
488.325,1.013
489.33,1.005
490.479,1.149
491.624,1.145
492.87,1.246
494.15,1.28
495.382,1.232
496.692,1.31
497.956,1.264
499.152,1.196
500.419,1.267
501.688,1.269
502.903,1.215
504.172,1.269
505.394,1.222
506.613,1.219
507.863,1.25
509.099,1.236
510.232,1.133
511.369,1.137
512.508,1.139
513.659,1.151
514.827,1.168
515.974,1.147
517.132,1.158
518.339,1.207
519.461,1.122
520.541,1.08
521.653,1.112
522.777,1.124
523.863,1.086
524.974,1.111
526.096,1.122
527.207,1.111
